EmployeeID,HireDate,FacilityID,OrganizationLevel,CurrentFlag,SalesPersonFlag,JobTitle,BirthDate,MaritalStatus,Gender,NameFull,FacilityName,Region,Years,GrossPay,BaseSalary,SeniorityBonus,Overtime,Other,Total Other Pay
108,2000-06-23,4,3,1,0,Production Supervisor - WC50,33296,S,M, Cedric Willis,Pickering,East,2012,72619.06,67216.34,3697.07,0.00,0.00,3697.07
108,2000-06-23,4,3,1,0,Production Supervisor - WC50,33296,S,M, Cedric Willis,Pickering,East,2013,72128.99,66930.14,3770.86,0.00,357.00,4127.86
108,2000-06-23,4,3,1,0,Production Supervisor - WC50,33296,S,M, Cedric Willis,Pickering,East,2014,73852.40,66675.94,4090.95,0.00,1475.95,5566.91
108,2000-06-23,4,3,1,0,Production Supervisor - WC50,33296,S,M, Cedric Willis,Pickering,East,2015,83984.38,69710.53,4624.55,0.00,6015.18,10639.73
108,2000-06-23,4,3,1,0,Production Supervisor - WC50,33296,S,M, Cedric Willis,Pickering,East,2016,102462.94,76449.69,1118.80,0.00,2142.97,3261.77
108,2000-06-23,4,3,1,0,Production Supervisor - WC50,33296,S,M, Cedric Willis,Pickering,East,2017,81913.99,80383.99,0.00,0.00,1530.00,1530.00
109,1996-12-27,6,4,1,0,Production Technician - WC50,20814,M,F, Tracey Hansen,Burlington,West,2013,1577.94,1577.94,0.00,0.00,0.00,0.00
110,1998-04-14,3,4,1,0,Production Technician - WC50,23947,S,M, Ronald Webb,Port Perry,East,2012,69439.96,60966.00,6096.68,173.10,17.80,6287.59
110,1998-04-14,3,4,1,0,Production Technician - WC50,23947,S,M, Ronald Webb,Port Perry,East,2013,69244.46,60769.09,6077.00,468.17,561.04,7106.21
110,1998-04-14,3,4,1,0,Production Technician - WC50,23947,S,M, Ronald Webb,Port Perry,East,2014,71022.36,60599.76,6060.14,151.19,1859.35,8070.68
110,1998-04-14,3,4,1,0,Production Technician - WC50,23947,S,M, Ronald Webb,Port Perry,East,2015,74047.42,63229.95,6323.14,274.08,3389.70,9986.93
110,1998-04-14,3,4,1,0,Production Technician - WC50,23947,S,M, Ronald Webb,Port Perry,East,2016,73155.72,62817.58,6281.82,681.05,1381.98,8344.85
110,1998-04-14,3,4,1,0,Production Technician - WC50,23947,S,M, Ronald Webb,Port Perry,East,2017,72164.13,62817.69,6281.80,0.00,1727.47,8009.27
111,2000-07-31,5,4,1,0,Production Technician - WC50,19899,S,M, Ted Houston,Bronte,East,2012,14833.35,14833.35,0.00,0.00,0.00,0.00
111,2000-07-31,5,4,1,0,Production Technician - WC50,19899,S,M, Ted Houston,Bronte,East,2013,15238.80,15238.80,0.00,0.00,0.00,0.00
111,2000-07-31,5,4,1,0,Production Technician - WC50,19899,S,M, Ted Houston,Bronte,East,2014,15009.30,15009.30,0.00,0.00,0.00,0.00
111,2000-07-31,5,4,1,0,Production Technician - WC50,19899,S,M, Ted Houston,Bronte,East,2015,841.50,841.50,0.00,0.00,0.00,0.00
112,1997-05-03,1,4,1,0,Production Technician - WC50,17672,S,M, Enrique Ballard,Gravenhurst,East,2017,7655.10,7655.10,0.00,0.00,0.00,0.00
113,2002-06-18,6,4,1,0,Production Technician - WC50,29952,M,F, Theresa Fowler,Burlington,West,2017,6457.88,6457.88,0.00,0.00,0.00,0.00
114,2000-06-02,3,4,1,0,Production Technician - WC50,29694,M,M, Gustavo Lloyd,Port Perry,East,2016,12943.23,12803.86,0.00,0.00,139.37,139.37
114,2000-06-02,3,4,1,0,Production Technician - WC50,29694,M,M, Gustavo Lloyd,Port Perry,East,2017,40145.44,40017.94,0.00,0.00,127.50,127.50
115,1997-11-29,3,4,1,0,Production Technician - WC50,17167,S,F, Elaine Marsh,Port Perry,East,2012,93604.17,81794.91,3680.98,7266.52,559.98,11507.48
115,1997-11-29,3,4,1,0,Production Technician - WC50,17167,S,F, Elaine Marsh,Port Perry,East,2013,102205.10,82196.30,3857.03,13642.16,1275.00,18774.19
115,1997-11-29,3,4,1,0,Production Technician - WC50,17167,S,F, Elaine Marsh,Port Perry,East,2014,103956.67,83901.99,4035.04,12953.28,1530.00,18518.31
115,1997-11-29,3,4,1,0,Production Technician - WC50,17167,S,F, Elaine Marsh,Port Perry,East,2015,111740.27,85328.49,4530.66,16444.44,2550.00,23525.10
115,1997-11-29,3,4,1,0,Production Technician - WC50,17167,S,F, Elaine Marsh,Port Perry,East,2016,114965.85,87045.15,5057.06,20123.26,1530.00,26710.32
115,1997-11-29,3,4,1,0,Production Technician - WC50,17167,S,F, Elaine Marsh,Port Perry,East,2017,115027.29,88991.27,5615.40,16859.36,1530.00,24004.75
116,1995-11-10,2,4,1,0,Production Technician - WC50,25326,S,M, Archie Dennis,Bracebridge,East,2012,106880.69,85506.55,8550.79,12440.85,382.50,21374.14
116,1995-11-10,2,4,1,0,Production Technician - WC50,25326,S,M, Archie Dennis,Bracebridge,East,2013,116792.27,86010.11,8601.15,16763.75,1530.00,26894.90
116,1995-11-10,2,4,1,0,Production Technician - WC50,25326,S,M, Archie Dennis,Bracebridge,East,2014,116594.93,87111.85,8711.31,15859.14,1530.00,26100.45
116,1995-11-10,2,4,1,0,Production Technician - WC50,25326,S,M, Archie Dennis,Bracebridge,East,2015,108679.39,88638.13,8863.87,9647.38,1530.00,20041.26
116,1995-11-10,2,4,1,0,Production Technician - WC50,25326,S,M, Archie Dennis,Bracebridge,East,2016,97636.86,8951.56,895.16,769.25,382.50,2046.92
117,2002-09-21,9,4,1,0,Production Technician - WC50,27408,M,M, Wilson Weber,Sudbury,West,2017,176509.47,174979.47,0.00,0.00,1530.00,1530.00
118,1997-08-25,3,4,1,0,Production Technician - WC50,17066,M,M, Ross Watson,Port Perry,East,2012,131992.55,114245.05,8129.19,574.69,9043.63,17747.50
118,1997-08-25,3,4,1,0,Production Technician - WC50,17066,M,M, Ross Watson,Port Perry,East,2013,140048.59,114611.45,8728.46,974.28,10250.39,19953.13
118,1997-08-25,3,4,1,0,Production Technician - WC50,17066,M,M, Ross Watson,Port Perry,East,2014,139431.88,115658.81,9387.26,223.53,10333.02,19943.82
118,1997-08-25,3,4,1,0,Production Technician - WC50,17066,M,M, Ross Watson,Port Perry,East,2015,147278.27,117119.40,10090.86,5944.00,10398.57,26433.43
118,1997-08-25,3,4,1,0,Production Technician - WC50,17066,M,M, Ross Watson,Port Perry,East,2016,172345.83,94463.13,8522.16,3602.34,7791.56,19916.06
119,2003-09-04,8,4,1,0,Production Technician - WC50,19298,S,M, Virgil Stokes,London,West,2015,562.20,787.09,0.00,0.00,-224.89,-224.89
120,1998-05-09,2,4,1,0,Production Technician - WC50,32525,S,F, Sandra Huff,Bracebridge,East,2012,8284.81,8284.81,0.00,0.00,0.00,0.00
120,1998-05-09,2,4,1,0,Production Technician - WC50,32525,S,F, Sandra Huff,Bracebridge,East,2013,3139.00,3139.00,0.00,0.00,0.00,0.00
121,1999-03-17,1,3,1,0,Shipping and Receiving Supervisor,17447,S,M, Jimmie Knight,Gravenhurst,East,2012,80847.25,77163.93,0.00,2386.90,559.98,2946.88
121,1999-03-17,1,3,1,0,Shipping and Receiving Supervisor,17447,S,M, Jimmie Knight,Gravenhurst,East,2013,75282.00,74006.99,0.00,0.00,1275.00,1275.00
121,1999-03-17,1,3,1,0,Shipping and Receiving Supervisor,17447,S,M, Jimmie Knight,Gravenhurst,East,2014,86083.56,82611.81,0.00,1941.75,1530.00,3471.75
121,1999-03-17,1,3,1,0,Shipping and Receiving Supervisor,17447,S,M, Jimmie Knight,Gravenhurst,East,2015,105684.18,88890.11,2166.71,13029.01,1530.00,16725.73
121,1999-03-17,1,3,1,0,Shipping and Receiving Supervisor,17447,S,M, Jimmie Knight,Gravenhurst,East,2016,97541.45,91539.43,2980.07,1076.14,1530.00,5586.21
121,1999-03-17,1,3,1,0,Shipping and Receiving Supervisor,17447,S,M, Jimmie Knight,Gravenhurst,East,2017,100510.97,93606.68,3491.66,1882.63,1530.00,6904.30
122,2002-01-31,3,4,1,0,Stocker,33475,S,F, Silvia Warner,Port Perry,East,2015,979.20,979.20,0.00,0.00,0.00,0.00
122,2002-01-31,3,4,1,0,Stocker,33475,S,F, Silvia Warner,Port Perry,East,2016,326.40,326.40,0.00,0.00,0.00,0.00
123,1996-10-19,4,4,1,0,Shipping and Receiving Clerk,22383,M,M, Santos Butler,Pickering,East,2012,2286.99,2286.99,0.00,0.00,0.00,0.00
124,2002-05-05,6,4,1,0,Stocker,22359,S,F, Edna Simon,Burlington,West,2012,104964.90,67422.23,4368.93,18736.90,11026.77,34132.60
124,2002-05-05,6,4,1,0,Stocker,22359,S,F, Edna Simon,Burlington,West,2013,134587.38,78518.28,4787.13,46288.04,1530.00,52605.16
124,2002-05-05,6,4,1,0,Stocker,22359,S,F, Edna Simon,Burlington,West,2014,105843.46,79531.72,5246.75,15967.20,1565.33,22779.28
124,2002-05-05,6,4,1,0,Stocker,22359,S,F, Edna Simon,Burlington,West,2015,109584.60,80925.12,5743.41,17515.34,1780.14,25038.89
124,2002-05-05,6,4,1,0,Stocker,22359,S,F, Edna Simon,Burlington,West,2016,126793.76,82419.29,6262.39,29924.27,2043.06,38229.72
124,2002-05-05,6,4,1,0,Stocker,22359,S,F, Edna Simon,Burlington,West,2017,117096.77,84969.58,6880.42,23146.66,2100.11,32127.18
125,1996-02-08,4,4,1,0,Shipping and Receiving Clerk,22715,M,M, Marty Williams,Pickering,East,2012,63325.22,57959.16,0.00,5087.11,278.95,5366.06
125,1996-02-08,4,4,1,0,Shipping and Receiving Clerk,22715,M,M, Marty Williams,Pickering,East,2013,68482.98,59209.69,0.00,9273.30,0.00,9273.30
125,1996-02-08,4,4,1,0,Shipping and Receiving Clerk,22715,M,M, Marty Williams,Pickering,East,2014,66826.52,62767.23,0.00,3430.16,0.00,3430.16
125,1996-02-08,4,4,1,0,Shipping and Receiving Clerk,22715,M,M, Marty Williams,Pickering,East,2015,72820.99,66103.57,0.00,3835.11,2882.32,6717.42
125,1996-02-08,4,4,1,0,Shipping and Receiving Clerk,22715,M,M, Marty Williams,Pickering,East,2016,75052.93,66291.38,231.89,8529.66,0.00,8761.55
125,1996-02-08,4,4,1,0,Shipping and Receiving Clerk,22715,M,M, Marty Williams,Pickering,East,2017,79178.88,67768.65,2072.76,9337.47,0.00,11410.23
126,2001-02-01,3,4,1,0,Stocker,20568,M,M, Darren Hopkins,Port Perry,East,2017,3108.45,3108.45,0.00,0.00,0.00,0.00
127,1996-04-09,5,3,1,0,Production Supervisor - WC40,33846,S,M, Elbert Stevenson,Bronte,East,2013,2779.25,2779.25,0.00,0.00,0.00,0.00
127,1996-04-09,5,3,1,0,Production Supervisor - WC40,33846,S,M, Elbert Stevenson,Bronte,East,2014,8248.23,8248.23,0.00,0.00,0.00,0.00
128,1999-11-25,8,4,1,0,Production Technician - WC40,25614,S,M, Jason Gutierrez,London,West,2012,9378.09,9378.09,0.00,0.00,0.00,0.00
128,1999-11-25,8,4,1,0,Production Technician - WC40,25614,S,M, Jason Gutierrez,London,West,2013,10333.62,10333.62,0.00,0.00,0.00,0.00
128,1999-11-25,8,4,1,0,Production Technician - WC40,25614,S,M, Jason Gutierrez,London,West,2014,8243.64,8243.64,0.00,0.00,0.00,0.00
129,2001-02-18,10,4,1,0,Production Technician - WC40,19113,S,M, Rafael Mcgee,Sault Ste. Marie,West,2012,9701.17,9701.17,0.00,0.00,0.00,0.00
129,2001-02-18,10,4,1,0,Production Technician - WC40,19113,S,M, Rafael Mcgee,Sault Ste. Marie,West,2013,4984.23,4984.23,0.00,0.00,0.00,0.00
129,2001-02-18,10,4,1,0,Production Technician - WC40,19113,S,M, Rafael Mcgee,Sault Ste. Marie,West,2014,9111.66,9111.66,0.00,0.00,0.00,0.00
129,2001-02-18,10,4,1,0,Production Technician - WC40,19113,S,M, Rafael Mcgee,Sault Ste. Marie,West,2015,8812.80,8812.80,0.00,0.00,0.00,0.00
129,2001-02-18,10,4,1,0,Production Technician - WC40,19113,S,M, Rafael Mcgee,Sault Ste. Marie,West,2016,10052.10,10052.10,0.00,0.00,0.00,0.00
129,2001-02-18,10,4,1,0,Production Technician - WC40,19113,S,M, Rafael Mcgee,Sault Ste. Marie,West,2017,10355.04,10355.04,0.00,0.00,0.00,0.00
130,1997-11-08,1,4,1,0,Production Technician - WC40,26818,S,M, Alfred Andrews,Gravenhurst,East,2017,50712.30,50712.30,0.00,0.00,0.00,0.00
131,2000-09-27,3,4,1,0,Production Technician - WC40,17292,S,M, Hugo Mullins,Port Perry,East,2012,100734.47,77531.23,0.00,18882.20,621.50,19503.70
131,2000-09-27,3,4,1,0,Production Technician - WC40,17292,S,M, Hugo Mullins,Port Perry,East,2013,108204.71,77911.77,0.00,23131.56,1846.35,24977.91
131,2000-09-27,3,4,1,0,Production Technician - WC40,17292,S,M, Hugo Mullins,Port Perry,East,2014,117373.46,82760.24,1936.29,23446.03,2745.09,28127.40
131,2000-09-27,3,4,1,0,Production Technician - WC40,17292,S,M, Hugo Mullins,Port Perry,East,2015,131947.44,85328.48,2889.11,34223.01,3708.23,40820.35
131,2000-09-27,3,4,1,0,Production Technician - WC40,17292,S,M, Hugo Mullins,Port Perry,East,2016,129469.89,87035.21,3382.03,32518.48,1696.10,37596.61
131,2000-09-27,3,4,1,0,Production Technician - WC40,17292,S,M, Hugo Mullins,Port Perry,East,2017,138260.98,88978.48,3902.68,35617.59,3420.48,42940.76
132,2001-04-06,4,4,1,0,Production Technician - WC40,17513,M,F, Katrina Burke,Pickering,East,2012,96625.31,84330.62,5060.00,7107.20,127.50,12294.69
132,2001-04-06,4,4,1,0,Production Technician - WC40,17513,M,F, Katrina Burke,Pickering,East,2013,103051.95,85332.66,5351.00,11883.77,484.50,17719.27
132,2001-04-06,4,4,1,0,Production Technician - WC40,17513,M,F, Katrina Burke,Pickering,East,2014,104156.46,85979.03,5820.38,11872.56,484.50,18177.43
132,2001-04-06,4,4,1,0,Production Technician - WC40,17513,M,F, Katrina Burke,Pickering,East,2015,118500.76,90772.44,6597.59,16748.43,4382.30,27728.32
132,2001-04-06,4,4,1,0,Production Technician - WC40,17513,M,F, Katrina Burke,Pickering,East,2016,112799.96,91021.42,7073.70,14220.34,484.50,21778.54
132,2001-04-06,4,4,1,0,Production Technician - WC40,17513,M,F, Katrina Burke,Pickering,East,2017,120374.23,93045.57,7696.73,19147.43,484.50,27328.66
133,1995-11-03,8,4,1,0,Production Technician - WC40,24545,S,M, Bert Swanson,London,West,2015,6169.98,6169.98,0.00,0.00,0.00,0.00
133,1995-11-03,8,4,1,0,Production Technician - WC40,24545,S,M, Bert Swanson,London,West,2016,6141.52,6107.85,0.00,33.67,0.00,33.67
134,1998-07-27,2,3,1,0,Production Supervisor - WC20,30945,M,M, Karl Tucker,Bracebridge,East,2017,71.40,71.40,0.00,0.00,0.00,0.00
135,1996-11-01,6,4,1,0,Production Technician - WC20,34117,M,M, Timmy Barnes,Burlington,West,2017,4510.03,4382.53,0.00,0.00,127.50,127.50
136,2000-06-05,5,4,1,0,Production Technician - WC20,29688,M,M, Lee Foster,Bronte,East,2012,105784.55,83716.13,6278.88,13835.49,490.54,20604.91
136,2000-06-05,5,4,1,0,Production Technician - WC20,29688,M,M, Lee Foster,Bronte,East,2013,106144.98,83362.28,6636.91,14764.01,770.24,22171.16
136,2000-06-05,5,4,1,0,Production Technician - WC20,29688,M,M, Lee Foster,Bronte,East,2014,103751.13,83152.26,7035.92,9792.59,2268.45,19096.96
136,2000-06-05,5,4,1,0,Production Technician - WC20,29688,M,M, Lee Foster,Bronte,East,2015,106878.41,86826.31,7780.96,7564.96,4706.18,20052.10
136,2000-06-05,5,4,1,0,Production Technician - WC20,29688,M,M, Lee Foster,Bronte,East,2016,104202.12,86259.71,8161.57,7764.26,2016.58,17942.41
136,2000-06-05,5,4,1,0,Production Technician - WC20,29688,M,M, Lee Foster,Bronte,East,2017,101604.12,86892.50,8656.25,4877.52,1177.85,14711.61
137,2002-02-25,5,4,1,0,Production Technician - WC20,28750,S,F, Florence Reyes,Bronte,East,2016,2084.88,2084.88,0.00,0.00,0.00,0.00
137,2002-02-25,5,4,1,0,Production Technician - WC20,28750,S,F, Florence Reyes,Bronte,East,2017,28400.95,28382.01,0.00,18.94,0.00,18.94
138,1997-11-23,3,4,1,0,Production Technician - WC20,24612,M,F, Leigh Chandler,Port Perry,East,2012,123501.73,112188.22,8414.27,0.00,0.00,8414.27
138,1997-11-23,3,4,1,0,Production Technician - WC20,24612,M,F, Leigh Chandler,Port Perry,East,2013,124777.74,113410.67,8615.93,0.00,0.00,8615.93
138,1997-11-23,3,4,1,0,Production Technician - WC20,24612,M,F, Leigh Chandler,Port Perry,East,2014,126886.24,114699.84,9287.64,0.00,0.00,9287.64
138,1997-11-23,3,4,1,0,Production Technician - WC20,24612,M,F, Leigh Chandler,Port Perry,East,2015,139121.30,121643.75,10456.02,0.00,5754.89,16210.91
138,1997-11-23,3,4,1,0,Production Technician - WC20,24612,M,F, Leigh Chandler,Port Perry,East,2016,136046.54,121965.94,11095.54,0.00,0.00,11095.54
138,1997-11-23,3,4,1,0,Production Technician - WC20,24612,M,F, Leigh Chandler,Port Perry,East,2017,140309.04,124689.89,11967.17,2115.11,0.00,14082.28
139,1999-11-14,7,4,1,0,Production Technician - WC20,17964,S,M, Alejandro George,Brantford,West,2014,18020.58,17846.28,0.00,0.00,174.31,174.31
139,1999-11-14,7,4,1,0,Production Technician - WC20,17964,S,M, Alejandro George,Brantford,West,2015,39055.02,38927.52,0.00,0.00,127.50,127.50
139,1999-11-14,7,4,1,0,Production Technician - WC20,17964,S,M, Alejandro George,Brantford,West,2016,39547.74,39420.24,0.00,0.00,127.50,127.50
139,1999-11-14,7,4,1,0,Production Technician - WC20,17964,S,M, Alejandro George,Brantford,West,2017,6059.72,6059.72,0.00,0.00,0.00,0.00
140,1996-02-28,1,4,1,0,Production Technician - WC20,27633,M,M, Adrian Moran,Gravenhurst,East,2014,15531.55,15531.55,0.00,0.00,0.00,0.00
141,1997-03-06,9,4,1,0,Production Technician - WC20,17604,M,M, Jeffery Harris,Sudbury,West,2017,11995.20,11995.20,0.00,0.00,0.00,0.00
142,1995-12-07,1,4,1,0,Production Technician - WC20,26771,S,F, Winifred Green,Gravenhurst,East,2015,7435.80,7435.80,0.00,0.00,0.00,0.00
142,1995-12-07,1,4,1,0,Production Technician - WC20,26771,S,F, Winifred Green,Gravenhurst,East,2016,12411.36,12411.36,0.00,0.00,0.00,0.00
142,1995-12-07,1,4,1,0,Production Technician - WC20,26771,S,F, Winifred Green,Gravenhurst,East,2017,2264.40,2264.40,0.00,0.00,0.00,0.00
143,1999-01-14,5,4,1,0,Production Technician - WC20,33897,S,M, Horace Collier,Bronte,East,2012,3498.60,3498.60,0.00,0.00,0.00,0.00
144,1998-07-12,2,4,1,0,Production Technician - WC20,21973,M,M, Fernando Mack,Bracebridge,East,2014,1191.11,1191.11,0.00,0.00,0.00,0.00
144,1998-07-12,2,4,1,0,Production Technician - WC20,21973,M,M, Fernando Mack,Bracebridge,East,2015,2625.48,2625.48,0.00,0.00,0.00,0.00
144,1998-07-12,2,4,1,0,Production Technician - WC20,21973,M,M, Fernando Mack,Bracebridge,East,2016,4145.79,4145.79,0.00,0.00,0.00,0.00
144,1998-07-12,2,4,1,0,Production Technician - WC20,21973,M,M, Fernando Mack,Bracebridge,East,2017,6192.42,6192.42,0.00,0.00,0.00,0.00
145,1999-11-29,3,3,1,0,Production Supervisor - WC30,32803,S,F, Delia Benson,Port Perry,East,2012,3213.00,3213.00,0.00,0.00,0.00,0.00
145,1999-11-29,3,3,1,0,Production Supervisor - WC30,32803,S,F, Delia Benson,Port Perry,East,2013,6941.10,6941.10,0.00,0.00,0.00,0.00
145,1999-11-29,3,3,1,0,Production Supervisor - WC30,32803,S,F, Delia Benson,Port Perry,East,2014,7575.54,7575.54,0.00,0.00,0.00,0.00
145,1999-11-29,3,3,1,0,Production Supervisor - WC30,32803,S,F, Delia Benson,Port Perry,East,2015,10039.25,10039.25,0.00,0.00,0.00,0.00
145,1999-11-29,3,3,1,0,Production Supervisor - WC30,32803,S,F, Delia Benson,Port Perry,East,2016,5728.32,5728.32,0.00,0.00,0.00,0.00
146,2000-03-02,9,4,1,0,Production Technician - WC30,26302,S,M, Roland Hicks,Sudbury,West,2012,2120.03,2120.03,0.00,0.00,0.00,0.00
147,2001-05-06,6,4,1,0,Production Technician - WC30,28464,M,F, Pam Stone,Burlington,West,2014,2283.53,2283.53,0.00,0.00,0.00,0.00
147,2001-05-06,6,4,1,0,Production Technician - WC30,28464,M,F, Pam Stone,Burlington,West,2015,360.32,360.32,0.00,0.00,0.00,0.00
148,1996-06-05,7,4,1,0,Production Technician - WC30,33662,S,M, Sammy Gregory,Brantford,West,2015,726.75,726.75,0.00,0.00,0.00,0.00
149,1996-04-21,9,4,1,0,Production Technician - WC30,29986,M,M, Todd Zimmerman,Sudbury,West,2012,95157.60,80800.54,3652.06,10145.01,559.98,14357.05
149,1996-04-21,9,4,1,0,Production Technician - WC30,29986,M,M, Todd Zimmerman,Sudbury,West,2013,101791.31,82205.76,3836.61,14473.93,1275.00,19585.54
149,1996-04-21,9,4,1,0,Production Technician - WC30,29986,M,M, Todd Zimmerman,Sudbury,West,2014,100773.85,83902.15,4131.14,11210.55,1530.00,16871.70
149,1996-04-21,9,4,1,0,Production Technician - WC30,29986,M,M, Todd Zimmerman,Sudbury,West,2015,122472.97,85328.69,4628.21,30526.83,1530.00,36685.03
149,1996-04-21,9,4,1,0,Production Technician - WC30,29986,M,M, Todd Zimmerman,Sudbury,West,2016,122138.75,87045.20,5156.57,25717.24,1530.00,32403.81
149,1996-04-21,9,4,1,0,Production Technician - WC30,29986,M,M, Todd Zimmerman,Sudbury,West,2017,140090.18,88978.69,5699.14,41548.81,2340.08,49588.03
150,2003-03-04,2,4,1,0,Production Technician - WC30,18696,M,M, Ken Fowler,Bracebridge,East,2014,3105.90,3105.90,0.00,0.00,0.00,0.00
150,2003-03-04,2,4,1,0,Production Technician - WC30,18696,M,M, Ken Fowler,Bracebridge,East,2015,3934.65,3934.65,0.00,0.00,0.00,0.00
151,1998-08-29,3,4,1,0,Production Technician - WC30,33166,M,M, Wilbert Lawson,Port Perry,East,2016,219.56,219.56,0.00,0.00,0.00,0.00
151,1998-08-29,3,4,1,0,Production Technician - WC30,33166,M,M, Wilbert Lawson,Port Perry,East,2017,2341.92,2341.92,0.00,0.00,0.00,0.00
152,1998-03-03,5,3,1,0,Production Supervisor - WC20,33636,M,M, Terry Brooks,Bronte,East,2012,71509.48,54237.05,0.00,0.00,17272.43,17272.43
152,1998-03-03,5,3,1,0,Production Supervisor - WC20,33636,M,M, Terry Brooks,Bronte,East,2013,87570.49,63506.62,0.00,10817.92,13245.94,24063.86
152,1998-03-03,5,3,1,0,Production Supervisor - WC20,33636,M,M, Terry Brooks,Bronte,East,2014,104029.00,79532.19,462.26,21941.11,2093.44,24496.81
152,1998-03-03,5,3,1,0,Production Supervisor - WC20,33636,M,M, Terry Brooks,Bronte,East,2015,87367.04,73250.91,2125.87,10237.16,1753.09,14116.13
152,1998-03-03,5,3,1,0,Production Supervisor - WC20,33636,M,M, Terry Brooks,Bronte,East,2016,99360.29,83396.45,2839.94,11270.58,1853.32,15963.84
152,1998-03-03,5,3,1,0,Production Supervisor - WC20,33636,M,M, Terry Brooks,Bronte,East,2017,131083.13,89391.59,3465.08,36304.91,1921.55,41691.54
153,1998-06-17,8,4,1,0,Production Technician - WC20,23016,S,M, Jeff Bennett,London,West,2016,4083.06,4083.06,0.00,0.00,0.00,0.00
153,1998-06-17,8,4,1,0,Production Technician - WC20,23016,S,M, Jeff Bennett,London,West,2017,8418.06,8418.06,0.00,0.00,0.00,0.00
154,1997-01-28,6,4,1,0,Production Technician - WC20,23140,M,M, Hubert Chapman,Burlington,West,2012,111738.09,92682.57,9268.32,6362.86,341.70,15972.88
154,1997-01-28,6,4,1,0,Production Technician - WC20,23140,M,M, Hubert Chapman,Burlington,West,2013,108603.97,92069.59,9207.03,3523.58,751.74,13482.35
154,1997-01-28,6,4,1,0,Production Technician - WC20,23140,M,M, Hubert Chapman,Burlington,West,2014,106763.94,91674.88,9167.57,1068.24,1801.22,12037.02
154,1997-01-28,6,4,1,0,Production Technician - WC20,23140,M,M, Hubert Chapman,Burlington,West,2015,115137.01,95725.73,9572.77,2015.22,4805.52,16393.51
154,1997-01-28,6,4,1,0,Production Technician - WC20,23140,M,M, Hubert Chapman,Burlington,West,2016,110562.28,95792.58,9579.45,1449.38,675.97,11704.81
154,1997-01-28,6,4,1,0,Production Technician - WC20,23140,M,M, Hubert Chapman,Burlington,West,2017,113387.14,97698.16,9769.97,2563.41,214.20,12547.58
155,2000-03-13,4,4,1,0,Production Technician - WC20,28692,S,M, Grant Fuller,Pickering,East,2014,8407.35,8407.35,0.00,0.00,0.00,0.00
155,2000-03-13,4,4,1,0,Production Technician - WC20,28692,S,M, Grant Fuller,Pickering,East,2015,8511.90,8511.90,0.00,0.00,0.00,0.00
155,2000-03-13,4,4,1,0,Production Technician - WC20,28692,S,M, Grant Fuller,Pickering,East,2016,9200.40,9200.40,0.00,0.00,0.00,0.00
155,2000-03-13,4,4,1,0,Production Technician - WC20,28692,S,M, Grant Fuller,Pickering,East,2017,5163.75,5163.75,0.00,0.00,0.00,0.00
156,1996-07-29,5,4,1,0,Production Technician - WC20,31931,M,M, Clark Hamilton,Bronte,East,2014,3941.03,3941.03,0.00,0.00,0.00,0.00
156,1996-07-29,5,4,1,0,Production Technician - WC20,31931,M,M, Clark Hamilton,Bronte,East,2015,7888.31,7888.31,0.00,0.00,0.00,0.00
156,1996-07-29,5,4,1,0,Production Technician - WC20,31931,M,M, Clark Hamilton,Bronte,East,2016,7314.80,7314.80,0.00,0.00,0.00,0.00
156,1996-07-29,5,4,1,0,Production Technician - WC20,31931,M,M, Clark Hamilton,Bronte,East,2017,8081.97,8081.97,0.00,0.00,0.00,0.00
157,2003-01-16,8,4,1,0,Production Technician - WC20,21467,S,F, Valerie Nichols,London,West,2017,1254.60,1254.60,0.00,0.00,0.00,0.00
158,2001-07-06,3,4,1,0,Production Technician - WC20,30461,S,F, Diane Weber,Port Perry,East,2015,612.00,612.00,0.00,0.00,0.00,0.00
158,2001-07-06,3,4,1,0,Production Technician - WC20,30461,S,F, Diane Weber,Port Perry,East,2016,18704.25,18704.25,0.00,0.00,0.00,0.00
158,2001-07-06,3,4,1,0,Production Technician - WC20,30461,S,F, Diane Weber,Port Perry,East,2017,8063.10,8063.10,0.00,0.00,0.00,0.00
159,2000-06-10,10,4,1,0,Production Technician - WC20,32605,S,M, Seth Adams,Sault Ste. Marie,West,2016,23023.29,23023.29,0.00,0.00,0.00,0.00
159,2000-06-10,10,4,1,0,Production Technician - WC20,32605,S,M, Seth Adams,Sault Ste. Marie,West,2017,44235.00,43446.14,0.00,431.87,357.00,788.87
160,2002-01-10,1,3,1,0,Production Supervisor - WC45,27381,M,M, Clint Harrington,Gravenhurst,East,2012,68280.86,62146.03,0.00,0.00,559.98,559.98
160,2002-01-10,1,3,1,0,Production Supervisor - WC45,27381,M,M, Clint Harrington,Gravenhurst,East,2013,69083.20,62758.23,0.00,2284.29,0.00,2284.29
160,2002-01-10,1,3,1,0,Production Supervisor - WC45,27381,M,M, Clint Harrington,Gravenhurst,East,2014,69310.48,64236.87,0.00,0.00,0.00,0.00
160,2002-01-10,1,3,1,0,Production Supervisor - WC45,27381,M,M, Clint Harrington,Gravenhurst,East,2015,74894.52,65854.34,0.00,2224.67,1020.00,3244.67
160,2002-01-10,1,3,1,0,Production Supervisor - WC45,27381,M,M, Clint Harrington,Gravenhurst,East,2016,76650.27,66920.74,0.00,2191.47,3059.17,5250.64
